,smart_1_raw,smart_2_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_8_raw,smart_9_raw,smart_10_raw,smart_11_raw,smart_12_raw,smart_13_raw,smart_15_raw,smart_16_raw,smart_17_raw,smart_18_raw,smart_22_raw,smart_23_raw,smart_24_raw,smart_168_raw,smart_170_raw,smart_173_raw,smart_174_raw,smart_175_raw,smart_177_raw,smart_179_raw,smart_180_raw,smart_181_raw,smart_182_raw,smart_183_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_189_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_196_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_200_raw,smart_201_raw,smart_202_raw,smart_206_raw,smart_210_raw,smart_218_raw,smart_220_raw,smart_222_raw,smart_223_raw,smart_224_raw,smart_225_raw,smart_226_raw,smart_231_raw,smart_232_raw,smart_233_raw,smart_234_raw,smart_235_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_245_raw,smart_247_raw,smart_248_raw,smart_250_raw,smart_251_raw,smart_252_raw,smart_254_raw,smart_255_raw,smart_27_raw,smart_71_raw,smart_82_raw,smart_90_raw,smart_160_raw,smart_161_raw,smart_163_raw,smart_164_raw,smart_165_raw,smart_166_raw,smart_167_raw,smart_169_raw,smart_171_raw,smart_172_raw,smart_176_raw,smart_178_raw,smart_230_raw,smart_244_raw,smart_246_raw,smart_211_raw,smart_212_raw,failure
2161,55415848.0,,0.0,20.0,8.0,638673316.0,,45977.0,0.0,,20.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,496.0,2510.0,32.0,55415848.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,45631.0,137192872088.0,571849596046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2162,135679400.0,,0.0,8.0,0.0,626262045.0,,38781.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,1.0,1832.0,32.0,135679400.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38553.0,126579148528.0,393335564226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2163,188184872.0,,0.0,19.0,0.0,919744673.0,,45257.0,0.0,,18.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,394.0,2244.0,31.0,188184872.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44970.0,134078991560.0,815085131443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2164,195716168.0,,0.0,9.0,40.0,951860892.0,,42407.0,0.0,,9.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,0.0,2042.0,31.0,195716168.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42165.0,123034402336.0,613002450260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2165,73830816.0,,0.0,9.0,0.0,738668229.0,,40582.0,0.0,,9.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,413.0,1950.0,27.0,73830816.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,40343.0,118820184136.0,471830820816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2166,108133872.0,,0.0,17.0,0.0,759114945.0,,35603.0,0.0,,17.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,25.0,,7.0,2010.0,25.0,108133872.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,35207.0,90004360928.0,445506935358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2167,98007648.0,,0.0,20.0,0.0,827986395.0,,36668.0,0.0,,20.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,25.0,,9.0,2584.0,25.0,98007648.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,36061.0,103947101032.0,389351735632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2168,115713552.0,,0.0,5.0,0.0,91039068.0,,33241.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,40.0,,1.0,2589.0,40.0,115713552.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,32892.0,103698883296.0,337093936537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2169,181074384.0,,0.0,9.0,0.0,633580544.0,,37058.0,0.0,,9.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,2.0,1884.0,31.0,181074384.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,36828.0,113754650352.0,643019285136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2170,154398976.0,,0.0,1.0,0.0,736597907.0,,4745.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,22.0,286.0,27.0,154398976.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4693.0,46348114096.0,75632687600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2171,132526680.0,,0.0,1.0,0.0,28373402.0,,479.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,0.0,1189.0,27.0,132526680.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,227.0,3749793184.0,4683581226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2172,192424296.0,,0.0,4.0,0.0,195452629.0,,3123.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,34.0,,1.0,8708.0,34.0,192424296.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1573.0,19359557168.0,30149395808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2173,130221392.0,,0.0,1.0,0.0,27385495.0,,473.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,30.0,,0.0,1198.0,30.0,130221392.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,220.0,3574718464.0,4612330274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2174,133024504.0,,0.0,1.0,0.0,78551973.0,,598.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,0.0,218.0,27.0,133024504.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,525.0,9145467344.0,10518848730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2175,100895600.0,,0.0,4.0,0.0,227692948.0,,21696.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,26.0,,1.0,1154.0,26.0,100895600.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21538.0,86896595496.0,371701155554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2176,144895368.0,,0.0,2.0,0.0,918667481.0,,20948.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,24.0,,1.0,2054.0,24.0,144895368.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20594.0,86940118280.0,247189892412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2177,115496608.0,,0.0,7.0,0.0,161750903.0,,20262.0,0.0,,7.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,30.0,,2.0,1131.0,30.0,115496608.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19930.0,48191012488.0,232933723442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2178,148468000.0,,0.0,4.0,0.0,373486200.0,,18600.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,22.0,,2.0,1160.0,22.0,148468000.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,18347.0,61409345704.0,210227274855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2179,195625008.0,,0.0,17.0,0.0,395481245.0,,23595.0,0.0,,17.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,23.0,,3.0,10827.0,23.0,195625008.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21794.0,86837216032.0,396269328864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2180,224942176.0,,0.0,7.0,24.0,776931508.0,,37507.0,0.0,,7.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,4295032833.0,,32.0,,341.0,2203.0,32.0,224942176.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,37179.0,123446511032.0,482980894968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2181,109141296.0,,0.0,4.0,0.0,154829335.0,,33192.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,39.0,,1.0,2606.0,39.0,109141296.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,32787.0,116105263072.0,447481520064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2182,119689912.0,,0.0,3.0,0.0,191569144.0,,1810.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,38.0,,0.0,99.0,38.0,119689912.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1802.0,25928882072.0,14962362530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2183,186308536.0,,0.0,7.0,0.0,3395769.0,,31011.0,0.0,,7.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,26.0,,0.0,1569.0,26.0,186308536.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30779.0,87822516064.0,359634379533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2184,201726848.0,,0.0,15.0,0.0,987555922.0,,34600.0,0.0,,14.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,2.0,2970.0,28.0,201726848.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34071.0,113037387392.0,748494224427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2185,133420384.0,,0.0,9.0,0.0,957353176.0,,15522.0,0.0,,9.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,1.0,2103.0,33.0,133420384.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,15092.0,63797826136.0,208553195104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2186,187653920.0,,0.0,18.0,0.0,4576275.0,,11352.0,0.0,,18.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,12.0,610.0,29.0,187653920.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11260.0,24092272760.0,144801282299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2187,145211568.0,,0.0,8.0,0.0,366881179.0,,17112.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,4.0,1011.0,31.0,145211568.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,16954.0,68671550904.0,216142193392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2188,53148968.0,,0.0,3.0,0.0,934879205.0,,14111.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,26.0,,0.0,1766.0,26.0,53148968.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,13793.0,70731057912.0,180299496368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2189,91476096.0,,0.0,3.0,0.0,54392343.0,,14863.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,36.0,,1.0,906.0,36.0,91476096.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,14720.0,73706751184.0,190301347294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2190,76810504.0,,0.0,2.0,0.0,322754473.0,,4604.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,1.0,352.0,32.0,76810504.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4517.0,23494018064.0,62035282029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2191,93421800.0,,0.0,1.0,0.0,311459795.0,,10988.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,76.0,1007.0,29.0,93421800.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10789.0,61136163520.0,174309759358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2192,26687808.0,,0.0,2.0,0.0,129518765.0,,7984.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,30.0,,0.0,1615.0,30.0,26687808.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7682.0,51224971536.0,108958278104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2193,54732496.0,,0.0,1.0,0.0,53904722.0,,7419.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,34.0,,0.0,533.0,34.0,54732496.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7333.0,55035230416.0,113721013834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2194,170981904.0,,0.0,2.0,0.0,899028745.0,,6668.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,41.0,,1.0,1455.0,41.0,170981904.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6387.0,51618862952.0,103825941126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2195,102956056.0,,0.0,4.0,0.0,458491285.0,,35083.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,1.0,,37.0,,1.0,2694.0,37.0,102956056.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34673.0,119050218960.0,400585021912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2196,107735416.0,,0.0,11.0,0.0,718196841.0,,33048.0,0.0,,11.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,4.0,2275.0,32.0,107735416.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,32668.0,85613154240.0,408397792696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2197,141198832.0,,0.0,14.0,0.0,728765879.0,,36398.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,3.0,2856.0,29.0,141198832.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,35967.0,116671872280.0,753343831386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2198,65371128.0,,0.0,13.0,0.0,674529001.0,,38674.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,38.0,,351.0,1978.0,38.0,65371128.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38350.0,116508777680.0,706067492066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2199,186875320.0,,0.0,14.0,0.0,29546017.0,,36400.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,3.0,2898.0,29.0,186875320.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,35935.0,115711706912.0,660843339014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2200,198013584.0,,0.0,2.0,0.0,878897282.0,,10955.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,0.0,749.0,27.0,198013584.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10851.0,23789904432.0,121675144600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2201,34318032.0,,0.0,2.0,0.0,756345056.0,,12626.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,0.0,1811.0,31.0,34318032.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12302.0,62519564360.0,166763329376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2202,55175848.0,,0.0,5.0,0.0,627116255.0,,8432.0,0.0,,5.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,2.0,481.0,32.0,55175848.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8335.0,24247106280.0,99836304622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2203,192872488.0,,0.0,6.0,0.0,827930713.0,,9626.0,0.0,,6.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,2.0,1845.0,31.0,192872488.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9114.0,23551012760.0,122397501571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2204,156927896.0,,0.0,4.0,0.0,695014018.0,,11650.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,1.0,590.0,37.0,156927896.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11564.0,64301116240.0,149967558726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2205,164768992.0,,0.0,16.0,0.0,80387779.0,,39140.0,0.0,,16.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,26.0,,3.0,2105.0,26.0,164768992.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38870.0,117139752600.0,630584525238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2206,167580680.0,,0.0,702.0,0.0,724058022.0,,11155.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,22.0,,175.0,1065.0,22.0,167580680.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10747.0,50238393537.0,138366424959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2207,144397128.0,,0.0,13.0,0.0,692609680.0,,39139.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,4.0,2116.0,28.0,144397128.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38881.0,118245319744.0,646548736910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2208,166665984.0,,0.0,13.0,0.0,574529064.0,,39139.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,4.0,2142.0,28.0,166665984.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38876.0,118251076784.0,586994808598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2209,191652016.0,,0.0,9.0,0.0,668152302.0,,38743.0,0.0,,9.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,35.0,,1.0,1804.0,35.0,191652016.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,38514.0,116968378240.0,685470779794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2210,100240952.0,,0.0,15.0,0.0,201992554.0,,29174.0,0.0,,15.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,3.0,9817.0,27.0,100240952.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,27487.0,97575560344.0,457457102468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2211,232203336.0,,0.0,12.0,0.0,983991334.0,,27285.0,0.0,,12.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,3.0,1482.0,33.0,232203336.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,27089.0,98050419304.0,439536209154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2212,28046400.0,,0.0,11.0,0.0,773348320.0,,30142.0,0.0,,10.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,281.0,1502.0,31.0,28046400.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,29919.0,96009870368.0,605923744745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2213,47317056.0,,0.0,8.0,0.0,256015786.0,,29420.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,37.0,,1.0,9976.0,37.0,47317056.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,27512.0,102610556536.0,340553071698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2214,138444704.0,,0.0,17.0,16.0,921045117.0,,29543.0,0.0,,17.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,34.0,,5.0,2069.0,34.0,138444704.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,29256.0,97469045320.0,633140181798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2215,126971264.0,,0.0,2.0,0.0,873131658.0,,6289.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,0.0,1425.0,27.0,126971264.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6004.0,50233182032.0,99796405262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2216,43228776.0,,0.0,2.0,0.0,278261578.0,,3924.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,25.0,,1.0,497.0,25.0,43228776.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3750.0,23483021888.0,52735409789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2217,95204536.0,,0.0,11.0,0.0,275844746.0,,9292.0,0.0,,11.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,3.0,1071.0,33.0,95204536.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9128.0,52816063568.0,136732606378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2218,8020264.0,,0.0,2.0,0.0,944485744.0,,6628.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,39.0,,0.0,381.0,39.0,8020264.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6568.0,50230892984.0,89670116320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2219,18485464.0,,0.0,1.0,0.0,98787264.0,,7023.0,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,26.0,,0.0,514.0,26.0,18485464.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6944.0,53882092720.0,130707189338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2220,130503008.0,,0.0,4.0,0.0,201588427.0,,10570.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,32.0,,1.0,9241.0,32.0,130503008.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8750.0,58024813344.0,161344659356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2221,65869048.0,,0.0,3.0,0.0,196944369.0,,10564.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,0.0,9154.0,33.0,65869048.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8714.0,58506909928.0,127838805494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2222,227276376.0,,0.0,2.0,0.0,228551737.0,,8416.0,0.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,31.0,,0.0,579.0,31.0,227276376.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8326.0,57168264496.0,117619907000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2223,227855496.0,,0.0,3.0,0.0,534879486.0,,7342.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,23.0,,1.0,586.0,23.0,227855496.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7265.0,23638268376.0,75225568035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2224,227531040.0,,0.0,3.0,0.0,419719708.0,,12000.0,0.0,,3.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,33.0,,115.0,1081.0,33.0,227531040.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11799.0,62601814248.0,190069451372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2225,231282488.0,,0.0,4.0,0.0,842448314.0,,20736.0,0.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,39.0,,2.0,1974.0,39.0,231282488.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20408.0,87378498592.0,269299078748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2226,96150552.0,,0.0,11.0,0.0,594480324.0,,20257.0,0.0,,11.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,26.0,,4.0,1039.0,26.0,96150552.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20102.0,49189965768.0,256085180638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2227,93370336.0,,0.0,15.0,0.0,907988243.0,,24353.0,0.0,,15.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,36.0,,255.0,1183.0,36.0,93370336.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,24174.0,83184772632.0,623208947742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2228,136273680.0,,0.0,9.0,0.0,373857848.0,,22070.0,0.0,,8.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,4.0,2242.0,29.0,136273680.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21695.0,81156107232.0,543737335985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2229,141375968.0,,0.0,38.0,0.0,63566486.0,,19389.0,0.0,,38.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,27.0,,34.0,1096.0,27.0,141375968.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19204.0,50255107992.0,212584821057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2230,11211864.0,,0.0,13.0,0.0,265961326.0,,40929.0,0.0,,13.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,29.0,,3.0,2203.0,29.0,11211864.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,40600.0,99201311320.0,506769683945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2231,220784984.0,,0.0,6.0,8.0,628879885.0,,49370.0,0.0,,6.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,38.0,,2.0,3293.0,38.0,220784984.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,48903.0,151724657456.0,575059970876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2232,225082976.0,,0.0,22.0,0.0,573781053.0,,52965.0,0.0,,22.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,36.0,,547.0,2693.0,36.0,225082976.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,52504.0,151234333304.0,813347913402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
